instrument,sex,hand,id,bin_edge,value
klavier,w,right,87,9,60.0
klavier,w,right,88,1,40.0
klavier,w,right,88,2,46.0
klavier,w,right,88,3,50.0
klavier,w,right,88,4,54.0
klavier,w,right,88,5,56.0
klavier,w,right,88,6,59.0
klavier,w,right,88,7,61.0
klavier,w,right,88,8,64.0
klavier,w,right,88,9,68.0
klavier,w,right,89,1,47.0
klavier,w,right,89,2,54.0
klavier,w,right,89,3,58.0
klavier,w,right,89,4,61.0
klavier,w,right,89,5,65.0
klavier,w,right,89,6,68.0
klavier,w,right,89,7,70.0
klavier,w,right,89,8,76.0
klavier,w,right,89,9,80.0
klavier,w,right,90,1,54.0
klavier,w,right,90,2,62.0
klavier,w,right,90,3,65.0
klavier,w,right,90,4,70.0
klavier,w,right,90,5,73.0
klavier,w,right,90,6,76.0
klavier,w,right,90,7,78.0
klavier,w,right,90,8,81.0
klavier,w,right,90,9,85.0
schlagzeug,m,left,40,1,30.0
schlagzeug,m,left,40,2,31.7
schlagzeug,m,left,40,3,33.8
schlagzeug,m,left,40,4,34.0
schlagzeug,m,left,40,5,35.0
schlagzeug,m,left,40,6,37.0
schlagzeug,m,left,40,7,39.0
schlagzeug,m,left,40,8,40.0
schlagzeug,m,left,40,9,42.4
schlagzeug,m,left,41,1,12.6
schlagzeug,m,left,41,2,14.7
schlagzeug,m,left,41,3,16.8
schlagzeug,m,left,41,4,18.0
schlagzeug,m,left,41,5,20.0
schlagzeug,m,left,41,6,20.1
schlagzeug,m,left,41,7,22.0
schlagzeug,m,left,41,8,22.3
schlagzeug,m,left,41,9,25.6
schlagzeug,m,left,43,1,75.5
schlagzeug,m,left,43,2,78.5
schlagzeug,m,left,43,3,79.5
schlagzeug,m,left,43,4,82.5
schlagzeug,m,left,43,5,88.5
schlagzeug,m,left,43,6,91.0
schlagzeug,m,left,43,7,94.5
schlagzeug,m,left,43,8,99.5
schlagzeug,m,left,43,9,102.0
schlagzeug,m,left,44,1,72.0
schlagzeug,m,left,44,2,75.0
schlagzeug,m,left,44,3,77.6
schlagzeug,m,left,44,4,80.0
schlagzeug,m,left,44,5,84.0
schlagzeug,m,left,44,6,87.1
schlagzeug,m,left,44,7,91.0
schlagzeug,m,left,44,8,92.3
schlagzeug,m,left,44,9,99.4
schlagzeug,m,left,46,1,37.0
schlagzeug,m,left,46,2,53.5
schlagzeug,m,left,46,3,64.5
schlagzeug,m,left,46,4,67.0
schlagzeug,m,left,46,5,81.5
schlagzeug,m,left,46,6,88.0
schlagzeug,m,left,46,7,92.0
schlagzeug,m,left,46,8,96.5
schlagzeug,m,left,46,9,98.5
schlagzeug,m,left,47,1,6.0
schlagzeug,m,left,47,2,7.5
schlagzeug,m,left,47,3,9.5
schlagzeug,m,left,47,4,12.0
schlagzeug,m,left,47,5,13.5
schlagzeug,m,left,47,6,16.0
schlagzeug,m,left,47,7,30.0
schlagzeug,m,left,47,8,57.0
schlagzeug,m,left,47,9,80.5
schlagzeug,m,left,49,1,57.5
schlagzeug,m,left,49,2,73.5
schlagzeug,m,left,49,3,78.0
schlagzeug,m,left,49,4,81.5
schlagzeug,m,left,49,5,93.0
schlagzeug,m,left,49,6,95.5
schlagzeug,m,left,49,7,97.0
schlagzeug,m,left,49,8,100.5
schlagzeug,m,left,49,9,106.5
schlagzeug,m,left,50,1,72.5
schlagzeug,m,left,50,2,80.5
schlagzeug,m,left,50,3,85.0
schlagzeug,m,left,50,4,93.0
schlagzeug,m,left,50,5,97.5
schlagzeug,m,left,50,6,100.5
schlagzeug,m,left,50,7,103.5
schlagzeug,m,left,50,8,107.5
schlagzeug,m,left,50,9,111.5
schlagzeug,m,left,51,1,46.4
schlagzeug,m,left,51,2,55.7
schlagzeug,m,left,51,3,64.8
schlagzeug,m,left,51,4,70.9
schlagzeug,m,left,51,5,75.0
schlagzeug,m,left,51,6,84.1
schlagzeug,m,left,51,7,88.2
schlagzeug,m,left,51,8,90.6
schlagzeug,m,left,51,9,95.6
schlagzeug,m,left,52,1,14.8
schlagzeug,m,left,52,2,20.0
schlagzeug,m,left,52,3,22.8
schlagzeug,m,left,52,4,25.9
schlagzeug,m,left,52,5,28.0
schlagzeug,m,left,52,6,39.0
schlagzeug,m,left,52,7,41.0
schlagzeug,m,left,52,8,47.1
schlagzeug,m,left,52,9,76.0
schlagzeug,m,left,54,1,60.4
schlagzeug,m,left,54,2,71.6
schlagzeug,m,left,54,3,76.8
schlagzeug,m,left,54,4,82.0
schlagzeug,m,left,54,5,90.0
schlagzeug,m,left,54,6,94.1
schlagzeug,m,left,54,7,97.0
schlagzeug,m,left,54,8,102.3
schlagzeug,m,left,54,9,103.8
schlagzeug,m,left,55,1,74.6
schlagzeug,m,left,55,2,83.7
schlagzeug,m,left,55,3,86.6
schlagzeug,m,left,55,4,89.0
schlagzeug,m,left,55,5,97.0
schlagzeug,m,left,55,6,102.2
schlagzeug,m,left,55,7,105.2
schlagzeug,m,left,55,8,107.3
schlagzeug,m,left,55,9,112.0
schlagzeug,m,left,201,1,16.0
schlagzeug,m,left,201,2,19.0
schlagzeug,m,left,201,3,23.0
schlagzeug,m,left,201,4,24.0
schlagzeug,m,left,201,5,26.0
schlagzeug,m,left,201,6,29.1
schlagzeug,m,left,201,7,32.4
schlagzeug,m,left,201,8,39.0
schlagzeug,m,left,201,9,42.2
schlagzeug,m,left,202,1,9.6
schlagzeug,m,left,202,2,13.7
schlagzeug,m,left,202,3,16.0
schlagzeug,m,left,202,4,16.9
schlagzeug,m,left,202,5,19.0
schlagzeug,m,left,202,6,21.0
schlagzeug,m,left,202,7,24.2
schlagzeug,m,left,202,8,28.3
schlagzeug,m,left,202,9,37.0
schlagzeug,m,left,204,1,5.0
schlagzeug,m,left,204,2,9.0
schlagzeug,m,left,204,3,9.0
schlagzeug,m,left,204,4,11.0
schlagzeug,m,left,204,5,13.0
schlagzeug,m,left,204,6,16.1
schlagzeug,m,left,204,7,20.0
schlagzeug,m,left,204,8,23.2
schlagzeug,m,left,204,9,37.0
schlagzeug,m,left,205,1,1.0
schlagzeug,m,left,205,2,5.7
schlagzeug,m,left,205,3,7.8
schlagzeug,m,left,205,4,9.0
schlagzeug,m,left,205,5,10.0
schlagzeug,m,left,205,6,11.2
schlagzeug,m,left,205,7,13.2
schlagzeug,m,left,205,8,17.3
schlagzeug,m,left,205,9,31.0
schlagzeug,m,left,210,1,13.0
schlagzeug,m,left,210,2,15.0
schlagzeug,m,left,210,3,18.0
schlagzeug,m,left,210,4,20.0
schlagzeug,m,left,210,5,24.0
schlagzeug,m,left,210,6,26.0
schlagzeug,m,left,210,7,28.2
schlagzeug,m,left,210,8,31.3
schlagzeug,m,left,210,9,34.2
schlagzeug,m,left,211,1,17.8
schlagzeug,m,left,211,2,21.7
schlagzeug,m,left,211,3,22.8
schlagzeug,m,left,211,4,25.9
schlagzeug,m,left,211,5,29.0
schlagzeug,m,left,211,6,32.2
schlagzeug,m,left,211,7,36.4
schlagzeug,m,left,211,8,42.2
schlagzeug,m,left,211,9,50.2
schlagzeug,m,left,213,1,-1.0
schlagzeug,m,left,213,2,3.0
schlagzeug,m,left,213,3,5.8
schlagzeug,m,left,213,4,7.0
schlagzeug,m,left,213,5,10.0
schlagzeug,m,left,213,6,11.0
schlagzeug,m,left,213,7,12.0
schlagzeug,m,left,213,8,13.6
schlagzeug,m,left,213,9,20.4
schlagzeug,m,left,214,1,9.8
schlagzeug,m,left,214,2,12.7
schlagzeug,m,left,214,3,14.6
schlagzeug,m,left,214,4,16.0
schlagzeug,m,left,214,5,19.0
schlagzeug,m,left,214,6,21.2
schlagzeug,m,left,214,7,26.2
schlagzeug,m,left,214,8,31.3
schlagzeug,m,left,214,9,38.4
schlagzeug,m,left,219,1,9.6
schlagzeug,m,left,219,2,20.7
schlagzeug,m,left,219,3,22.6
schlagzeug,m,left,219,4,25.9
schlagzeug,m,left,219,5,37.0
schlagzeug,m,left,219,6,39.1
schlagzeug,m,left,219,7,40.2
schlagzeug,m,left,219,8,44.3
schlagzeug,m,left,219,9,53.6
schlagzeug,m,left,220,1,46.2
schlagzeug,m,left,220,2,54.5
schlagzeug,m,left,220,3,60.4
schlagzeug,m,left,220,4,66.9
schlagzeug,m,left,220,5,69.0
schlagzeug,m,left,220,6,76.1
schlagzeug,m,left,220,7,82.2
schlagzeug,m,left,220,8,87.6
schlagzeug,m,left,220,9,92.8
schlagzeug,m,left,222,1,-5.6
schlagzeug,m,left,222,2,-1.3
schlagzeug,m,left,222,3,1.8
schlagzeug,m,left,222,4,5.0
schlagzeug,m,left,222,5,8.0
schlagzeug,m,left,222,6,12.0
schlagzeug,m,left,222,7,15.2
schlagzeug,m,left,222,8,20.2
schlagzeug,m,left,222,9,41.8
schlagzeug,m,left,223,1,26.4
schlagzeug,m,left,223,2,29.7
schlagzeug,m,left,223,3,33.2
schlagzeug,m,left,223,4,35.0
schlagzeug,m,left,223,5,48.0
schlagzeug,m,left,223,6,50.2
schlagzeug,m,left,223,7,52.4
schlagzeug,m,left,223,8,69.2
schlagzeug,m,left,223,9,79.0
schlagzeug,m,left,237,1,50.6
schlagzeug,m,left,237,2,56.7
schlagzeug,m,left,237,3,58.0
schlagzeug,m,left,237,4,62.9
schlagzeug,m,left,237,5,65.0
schlagzeug,m,left,237,6,68.2
schlagzeug,m,left,237,7,71.0
schlagzeug,m,left,237,8,74.0
schlagzeug,m,left,237,9,75.8
schlagzeug,m,left,238,1,73.0
schlagzeug,m,left,238,2,78.4
schlagzeug,m,left,238,3,80.0
schlagzeug,m,left,238,4,80.9
schlagzeug,m,left,238,5,82.0
schlagzeug,m,left,238,6,85.0
schlagzeug,m,left,238,7,86.4
schlagzeug,m,left,238,8,89.3
schlagzeug,m,left,238,9,92.8
schlagzeug,m,right,40,1,28.0
schlagzeug,m,right,40,2,30.0
schlagzeug,m,right,40,3,31.0
schlagzeug,m,right,40,4,33.9
schlagzeug,m,right,40,5,35.0
schlagzeug,m,right,40,6,37.0
schlagzeug,m,right,40,7,38.2
schlagzeug,m,right,40,8,41.9
schlagzeug,m,right,40,9,45.4
schlagzeug,m,right,41,1,11.0
schlagzeug,m,right,41,2,14.0
schlagzeug,m,right,41,3,15.0
schlagzeug,m,right,41,4,16.9
schlagzeug,m,right,41,5,18.0
schlagzeug,m,right,41,6,20.0
schlagzeug,m,right,41,7,21.2
schlagzeug,m,right,41,8,23.3
schlagzeug,m,right,41,9,24.0
schlagzeug,m,right,43,1,65.5
schlagzeug,m,right,43,2,70.5
schlagzeug,m,right,43,3,72.0
schlagzeug,m,right,43,4,76.5
schlagzeug,m,right,43,5,79.5
schlagzeug,m,right,43,6,83.0
schlagzeug,m,right,43,7,91.0
schlagzeug,m,right,43,8,94.0
schlagzeug,m,right,43,9,97.0
schlagzeug,m,right,44,1,73.0
schlagzeug,m,right,44,2,75.0
schlagzeug,m,right,44,3,77.8
schlagzeug,m,right,44,4,83.0
schlagzeug,m,right,44,5,88.0
schlagzeug,m,right,44,6,89.5
schlagzeug,m,right,44,7,96.2
schlagzeug,m,right,44,8,98.3
schlagzeug,m,right,44,9,103.2
schlagzeug,m,right,46,1,17.0
schlagzeug,m,right,46,2,32.0
schlagzeug,m,right,46,3,54.5
schlagzeug,m,right,46,4,66.0
schlagzeug,m,right,46,5,68.0
schlagzeug,m,right,46,6,73.5
schlagzeug,m,right,46,7,81.0
schlagzeug,m,right,46,8,88.0
schlagzeug,m,right,46,9,96.0
schlagzeug,m,right,47,1,3.5
schlagzeug,m,right,47,2,6.0
schlagzeug,m,right,47,3,6.5
schlagzeug,m,right,47,4,7.0
schlagzeug,m,right,47,5,9.5
schlagzeug,m,right,47,6,12.5
schlagzeug,m,right,47,7,17.0
schlagzeug,m,right,47,8,22.5
schlagzeug,m,right,47,9,84.0
schlagzeug,m,right,49,1,40.0
schlagzeug,m,right,49,2,59.5
schlagzeug,m,right,49,3,69.5
schlagzeug,m,right,49,4,76.5
schlagzeug,m,right,49,5,80.0
schlagzeug,m,right,49,6,82.5
schlagzeug,m,right,49,7,87.0
schlagzeug,m,right,49,8,95.5
schlagzeug,m,right,49,9,101.5
schlagzeug,m,right,50,1,61.5
schlagzeug,m,right,50,2,71.0
schlagzeug,m,right,50,3,80.0
schlagzeug,m,right,50,4,83.0
schlagzeug,m,right,50,5,87.5
schlagzeug,m,right,50,6,91.0
schlagzeug,m,right,50,7,95.5
schlagzeug,m,right,50,8,103.5
schlagzeug,m,right,50,9,108.0
schlagzeug,m,right,51,1,40.0
schlagzeug,m,right,51,2,60.0
schlagzeug,m,right,51,3,67.8
schlagzeug,m,right,51,4,70.9
schlagzeug,m,right,51,5,83.0
schlagzeug,m,right,51,6,85.1
schlagzeug,m,right,51,7,90.0
schlagzeug,m,right,51,8,99.6
schlagzeug,m,right,51,9,102.4
schlagzeug,m,right,52,1,10.6
schlagzeug,m,right,52,2,14.4
schlagzeug,m,right,52,3,16.0
schlagzeug,m,right,52,4,26.0
schlagzeug,m,right,52,5,34.0
schlagzeug,m,right,52,6,45.0
schlagzeug,m,right,52,7,46.6
schlagzeug,m,right,52,8,61.9
schlagzeug,m,right,52,9,76.4
schlagzeug,m,right,54,1,67.8
schlagzeug,m,right,54,2,73.1
schlagzeug,m,right,54,3,77.6
schlagzeug,m,right,54,4,88.0
schlagzeug,m,right,54,5,91.0
schlagzeug,m,right,54,6,99.1
schlagzeug,m,right,54,7,102.2
schlagzeug,m,right,54,8,105.0
schlagzeug,m,right,54,9,111.4
schlagzeug,m,right,55,1,76.0
schlagzeug,m,right,55,2,80.0
schlagzeug,m,right,55,3,86.0
schlagzeug,m,right,55,4,94.6
schlagzeug,m,right,55,5,98.0
schlagzeug,m,right,55,6,105.1
schlagzeug,m,right,55,7,110.2
schlagzeug,m,right,55,8,112.0
schlagzeug,m,right,55,9,116.2
schlagzeug,m,right,201,1,17.2
schlagzeug,m,right,201,2,19.7
schlagzeug,m,right,201,3,24.8
schlagzeug,m,right,201,4,27.9
schlagzeug,m,right,201,5,31.0
schlagzeug,m,right,201,6,33.0
schlagzeug,m,right,201,7,35.0
schlagzeug,m,right,201,8,39.9
schlagzeug,m,right,201,9,44.4
schlagzeug,m,right,202,1,12.0
schlagzeug,m,right,202,2,13.7
schlagzeug,m,right,202,3,15.0
schlagzeug,m,right,202,4,15.0
schlagzeug,m,right,202,5,16.0
schlagzeug,m,right,202,6,18.0
schlagzeug,m,right,202,7,19.0
schlagzeug,m,right,202,8,21.3
schlagzeug,m,right,202,9,26.6
schlagzeug,m,right,204,1,5.6
schlagzeug,m,right,204,2,7.0
schlagzeug,m,right,204,3,9.0
schlagzeug,m,right,204,4,11.0
schlagzeug,m,right,204,5,13.0
schlagzeug,m,right,204,6,14.1
schlagzeug,m,right,204,7,16.2
schlagzeug,m,right,204,8,25.4
schlagzeug,m,right,204,9,37.6
schlagzeug,m,right,205,1,4.0
schlagzeug,m,right,205,2,5.0
schlagzeug,m,right,205,3,7.0
schlagzeug,m,right,205,4,8.0
schlagzeug,m,right,205,5,9.0
schlagzeug,m,right,205,6,10.0
schlagzeug,m,right,205,7,12.0
schlagzeug,m,right,205,8,16.3
schlagzeug,m,right,205,9,21.0
schlagzeug,m,right,210,1,10.6
schlagzeug,m,right,210,2,14.0
schlagzeug,m,right,210,3,16.8
schlagzeug,m,right,210,4,18.9
schlagzeug,m,right,210,5,21.0
schlagzeug,m,right,210,6,32.0
schlagzeug,m,right,210,7,33.0
schlagzeug,m,right,210,8,38.1
schlagzeug,m,right,210,9,55.2
schlagzeug,m,right,211,1,19.6
schlagzeug,m,right,211,2,23.0
schlagzeug,m,right,211,3,23.0
schlagzeug,m,right,211,4,25.0
schlagzeug,m,right,211,5,27.0
schlagzeug,m,right,211,6,28.0
schlagzeug,m,right,211,7,30.4
schlagzeug,m,right,211,8,41.2
schlagzeug,m,right,211,9,60.4
schlagzeug,m,right,213,1,-1.4
schlagzeug,m,right,213,2,2.7
schlagzeug,m,right,213,3,3.0
schlagzeug,m,right,213,4,4.8
schlagzeug,m,right,213,5,7.0
schlagzeug,m,right,213,6,13.0
schlagzeug,m,right,213,7,17.2
schlagzeug,m,right,213,8,20.2
schlagzeug,m,right,213,9,35.8
schlagzeug,m,right,214,1,10.0
schlagzeug,m,right,214,2,12.0
schlagzeug,m,right,214,3,14.8
schlagzeug,m,right,214,4,16.0
schlagzeug,m,right,214,5,17.0
schlagzeug,m,right,214,6,18.2
schlagzeug,m,right,214,7,21.2
schlagzeug,m,right,214,8,24.9
schlagzeug,m,right,214,9,44.6
schlagzeug,m,right,219,1,8.8
schlagzeug,m,right,219,2,17.8
schlagzeug,m,right,219,3,21.8
schlagzeug,m,right,219,4,24.0
schlagzeug,m,right,219,5,32.0
schlagzeug,m,right,219,6,39.4
schlagzeug,m,right,219,7,48.0
schlagzeug,m,right,219,8,56.2
schlagzeug,m,right,219,9,68.4
schlagzeug,m,right,220,1,37.2
schlagzeug,m,right,220,2,48.8
schlagzeug,m,right,220,3,54.6
schlagzeug,m,right,220,4,60.9
schlagzeug,m,right,220,5,69.0
schlagzeug,m,right,220,6,77.2
schlagzeug,m,right,220,7,80.2
schlagzeug,m,right,220,8,86.6
schlagzeug,m,right,220,9,90.8
schlagzeug,m,right,222,1,-4.8
schlagzeug,m,right,222,2,-1.3
schlagzeug,m,right,222,3,0.8
schlagzeug,m,right,222,4,2.9
schlagzeug,m,right,222,5,7.0
schlagzeug,m,right,222,6,10.1
schlagzeug,m,right,222,7,14.0
schlagzeug,m,right,222,8,20.6
schlagzeug,m,right,222,9,50.2
schlagzeug,m,right,223,1,15.0
schlagzeug,m,right,223,2,28.1
schlagzeug,m,right,223,3,32.6
schlagzeug,m,right,223,4,36.9
schlagzeug,m,right,223,5,51.0
schlagzeug,m,right,223,6,55.3
schlagzeug,m,right,223,7,60.2
schlagzeug,m,right,223,8,67.9
schlagzeug,m,right,223,9,79.4
schlagzeug,m,right,237,1,45.6
schlagzeug,m,right,237,2,48.4
schlagzeug,m,right,237,3,51.8
schlagzeug,m,right,237,4,53.9
schlagzeug,m,right,237,5,54.0
schlagzeug,m,right,237,6,60.0
schlagzeug,m,right,237,7,62.2
schlagzeug,m,right,237,8,65.3
schlagzeug,m,right,237,9,69.6
schlagzeug,m,right,238,1,73.2
schlagzeug,m,right,238,2,75.0
schlagzeug,m,right,238,3,82.2
schlagzeug,m,right,238,4,85.0
schlagzeug,m,right,238,5,91.0
schlagzeug,m,right,238,6,92.0
schlagzeug,m,right,238,7,93.4
schlagzeug,m,right,238,8,97.9
schlagzeug,m,right,238,9,102.0
violine,m,left,1,1,177.0
violine,m,left,1,2,181.0
violine,m,left,1,3,183.0
violine,m,left,1,4,186.0
violine,m,left,1,5,188.0
violine,m,left,1,6,193.0
violine,m,left,1,7,196.0
violine,m,left,1,8,196.0
violine,m,left,1,9,199.0
violine,m,left,2,1,79.0
violine,m,left,2,2,81.0
violine,m,left,2,3,82.0
violine,m,left,2,4,84.0
violine,m,left,2,5,85.0
violine,m,left,2,6,86.0
violine,m,left,2,7,86.0
violine,m,left,2,8,87.0
violine,m,left,2,9,90.0
violine,m,left,3,1,42.0
violine,m,left,3,2,43.0
violine,m,left,3,3,43.0
violine,m,left,3,4,44.0
violine,m,left,3,5,44.0
violine,m,left,3,6,45.0
violine,m,left,3,7,45.0
violine,m,left,3,8,46.0
violine,m,left,3,9,47.0
violine,m,left,4,1,54.0
violine,m,left,4,2,56.0
violine,m,left,4,3,57.0
violine,m,left,4,4,58.0
violine,m,left,4,5,59.0
violine,m,left,4,6,59.0
violine,m,left,4,7,60.0
violine,m,left,4,8,61.0
violine,m,left,4,9,62.0
violine,m,left,27,1,30.0
violine,m,left,27,2,32.0
violine,m,left,27,3,33.0
violine,m,left,27,4,34.0
violine,m,left,27,5,36.0
violine,m,left,27,6,37.0
violine,m,left,27,7,39.0
violine,m,left,27,8,40.0
violine,m,left,27,9,42.0
violine,m,left,28,1,51.0
violine,m,left,28,2,53.0
violine,m,left,28,3,55.0
violine,m,left,28,4,56.0
violine,m,left,28,5,57.0
violine,m,left,28,6,58.0
violine,m,left,28,7,59.0
violine,m,left,28,8,60.0
violine,m,left,28,9,61.0
violine,m,left,43,1,78.0
violine,m,left,43,2,83.0
violine,m,left,43,3,86.0
violine,m,left,43,4,89.0
violine,m,left,43,5,92.0
violine,m,left,43,6,94.0
violine,m,left,43,7,97.0
violine,m,left,43,8,99.0
violine,m,left,43,9,103.0
violine,m,left,44,1,54.0
violine,m,left,44,2,60.0
violine,m,left,44,3,63.0
violine,m,left,44,4,66.0
violine,m,left,44,5,70.0
violine,m,left,44,6,73.0
violine,m,left,44,7,75.0
violine,m,left,44,8,77.0
violine,m,left,44,9,81.0
violine,m,left,47,1,20.0
violine,m,left,47,2,33.0
violine,m,left,47,3,44.0
violine,m,left,47,4,57.0
violine,m,left,47,5,69.0
violine,m,left,47,6,77.0
violine,m,left,47,7,80.0
violine,m,left,47,8,87.0
violine,m,left,47,9,93.0
violine,m,left,48,1,61.0
violine,m,left,48,2,71.0
violine,m,left,48,3,76.0
violine,m,left,48,4,81.0
violine,m,left,48,5,85.0
violine,m,left,48,6,89.0
violine,m,left,48,7,92.0
violine,m,left,48,8,96.0
violine,m,left,48,9,99.0
violine,m,left,49,1,75.0
violine,m,left,49,2,80.0
violine,m,left,49,3,85.0
violine,m,left,49,4,89.0
violine,m,left,49,5,91.0
violine,m,left,49,6,95.0
violine,m,left,49,7,98.0
violine,m,left,49,8,100.0
violine,m,left,49,9,104.0
violine,m,left,50,1,83.0
violine,m,left,50,2,87.0
violine,m,left,50,3,90.0
violine,m,left,50,4,94.0
violine,m,left,50,5,98.0
violine,m,left,50,6,101.0
violine,m,left,50,7,104.0
violine,m,left,50,8,106.0
violine,m,left,50,9,110.0
violine,m,left,63,1,7.0
violine,m,left,63,2,10.0
violine,m,left,63,3,13.0
violine,m,left,63,4,14.0
violine,m,left,63,5,16.0
violine,m,left,63,6,18.0
violine,m,left,63,7,22.0
violine,m,left,63,8,28.0
violine,m,left,63,9,31.0
violine,m,left,64,1,20.0
violine,m,left,64,2,24.0
violine,m,left,64,3,26.0
violine,m,left,64,4,30.0
violine,m,left,64,5,32.0
violine,m,left,64,6,35.0
violine,m,left,64,7,38.0
violine,m,left,64,8,42.0
violine,m,left,64,9,50.0
violine,m,left,81,1,49.0
violine,m,left,81,2,53.0
violine,m,left,81,3,56.0
violine,m,left,81,4,58.0
violine,m,left,81,5,61.0
violine,m,left,81,6,63.0
violine,m,left,81,7,66.0
violine,m,left,81,8,69.0
violine,m,left,81,9,70.0
violine,m,left,85,1,28.0
violine,m,left,85,2,31.0
violine,m,left,85,3,33.0
violine,m,left,85,4,35.0
violine,m,left,85,5,38.0
violine,m,left,85,6,42.0
violine,m,left,85,7,44.0
violine,m,left,85,8,48.0
violine,m,left,85,9,52.0
violine,m,left,86,1,18.0
violine,m,left,86,2,22.0
violine,m,left,86,3,24.0
violine,m,left,86,4,27.0
violine,m,left,86,5,29.0
violine,m,left,86,6,31.0
violine,m,left,86,7,32.0
violine,m,left,86,8,35.0
violine,m,left,86,9,39.0
violine,m,left,87,1,29.0
violine,m,left,87,2,33.0
violine,m,left,87,3,35.0
violine,m,left,87,4,39.0
violine,m,left,87,5,41.0
violine,m,left,87,6,43.0
violine,m,left,87,7,46.0
violine,m,left,87,8,49.0
violine,m,left,87,9,53.0
violine,m,left,88,1,34.0
violine,m,left,88,2,42.0
violine,m,left,88,3,45.0
violine,m,left,88,4,50.0
violine,m,left,88,5,54.0
violine,m,left,88,6,58.0
violine,m,left,88,7,62.0
violine,m,left,88,8,67.0
violine,m,left,88,9,73.0
violine,m,left,89,1,42.0
violine,m,left,89,2,49.0
violine,m,left,89,3,53.0
violine,m,left,89,4,56.0
violine,m,left,89,5,60.0
violine,m,left,89,6,64.0
violine,m,left,89,7,67.0
violine,m,left,89,8,72.0
violine,m,left,89,9,76.0
violine,m,left,90,1,47.0
violine,m,left,90,2,57.0
violine,m,left,90,3,59.0
violine,m,left,90,4,62.0
violine,m,left,90,5,70.0
violine,m,left,90,6,74.0
violine,m,left,90,7,77.0
violine,m,left,90,8,82.0
violine,m,left,90,9,89.0
violine,m,left,91,1,20.0
violine,m,left,91,2,23.0
violine,m,left,91,3,25.0
violine,m,left,91,4,27.0
violine,m,left,91,5,30.0
violine,m,left,91,6,32.0
violine,m,left,91,7,35.0
violine,m,left,91,8,38.0
violine,m,left,91,9,41.0
violine,m,left,94,1,19.0
violine,m,left,94,2,22.0
violine,m,left,94,3,24.0
violine,m,left,94,4,26.0
violine,m,left,94,5,27.0
violine,m,left,94,6,30.0
violine,m,left,94,7,31.0
violine,m,left,94,8,34.0
violine,m,left,94,9,38.0
violine,w,left,1,1,164.0
violine,w,left,1,2,169.0
violine,w,left,1,3,170.0
violine,w,left,1,4,173.0
violine,w,left,1,5,175.0
violine,w,left,1,6,178.0
violine,w,left,1,7,179.0
violine,w,left,1,8,182.0
violine,w,left,1,9,186.0
violine,w,left,2,1,72.0
violine,w,left,2,2,73.0
violine,w,left,2,3,74.0
violine,w,left,2,4,75.0
violine,w,left,2,5,76.0
violine,w,left,2,6,77.0
violine,w,left,2,7,78.0
violine,w,left,2,8,80.0
violine,w,left,2,9,80.0
violine,w,left,3,1,40.0
violine,w,left,3,2,41.0
violine,w,left,3,3,42.0
violine,w,left,3,4,42.0
violine,w,left,3,5,43.0
violine,w,left,3,6,44.0
violine,w,left,3,7,44.0
violine,w,left,3,8,45.0
violine,w,left,3,9,46.0
violine,w,left,4,1,48.0
violine,w,left,4,2,50.0
violine,w,left,4,3,50.0
violine,w,left,4,4,51.0
violine,w,left,4,5,52.0
violine,w,left,4,6,53.0
violine,w,left,4,7,53.0
violine,w,left,4,8,54.0
violine,w,left,4,9,56.0
violine,w,left,27,1,31.0
violine,w,left,27,2,33.0
violine,w,left,27,3,34.0
violine,w,left,27,4,36.0
violine,w,left,27,5,37.0
violine,w,left,27,6,37.0
violine,w,left,27,7,38.0
violine,w,left,27,8,40.0
violine,w,left,27,9,43.0
violine,w,left,28,1,45.0
violine,w,left,28,2,46.0
violine,w,left,28,3,47.0
violine,w,left,28,4,49.0
violine,w,left,28,5,49.0
violine,w,left,28,6,50.0
violine,w,left,28,7,51.0
violine,w,left,28,8,53.0
violine,w,left,28,9,55.0
violine,w,left,43,1,79.0
violine,w,left,43,2,84.0
violine,w,left,43,3,88.0
violine,w,left,43,4,92.0
violine,w,left,43,5,96.0
violine,w,left,43,6,100.0
violine,w,left,43,7,102.0
violine,w,left,43,8,106.0
violine,w,left,43,9,110.0
violine,w,left,44,1,64.0
violine,w,left,44,2,66.0
violine,w,left,44,3,69.0
violine,w,left,44,4,73.0
violine,w,left,44,5,76.0
violine,w,left,44,6,78.0
violine,w,left,44,7,80.0
violine,w,left,44,8,84.0
violine,w,left,44,9,88.0
violine,w,left,47,1,44.0
violine,w,left,47,2,60.0
violine,w,left,47,3,71.0
violine,w,left,47,4,74.0
violine,w,left,47,5,81.0
violine,w,left,47,6,87.0
violine,w,left,47,7,91.0
violine,w,left,47,8,97.0
violine,w,left,47,9,104.0
violine,w,left,48,1,73.0
violine,w,left,48,2,81.0
violine,w,left,48,3,85.0
violine,w,left,48,4,91.0
violine,w,left,48,5,95.0
violine,w,left,48,6,98.0
violine,w,left,48,7,101.0
violine,w,left,48,8,108.0
violine,w,left,48,9,117.0
violine,w,left,49,1,82.0
violine,w,left,49,2,87.0
violine,w,left,49,3,91.0
violine,w,left,49,4,97.0
violine,w,left,49,5,101.0
violine,w,left,49,6,104.0
violine,w,left,49,7,110.0
violine,w,left,49,8,113.0
violine,w,left,49,9,120.0
violine,w,left,50,1,89.0
violine,w,left,50,2,93.0
